district_id,district_ar,district_en,city_id,city_ar,city_en,region_ar,lat,lng,post_count
10800010019,حي الوسيطاء,Al Wusayta Dist.,10,حائل,Hail,منطقة حائل,27.515688,41.668996,3
10800010020,حي صبابة,Sababah Dist.,10,حائل,Hail,منطقة حائل,27.525299,41.648078,3
10800010021,حي المطار,Al Matar Dist.,10,حائل,Hail,منطقة حائل,27.502861,41.691895,5
10800010023,حي المدائن,Al Madaen Dist.,10,حائل,Hail,منطقة حائل,27.410811,41.719071,35
10800010025,حي النقرة,An Naqrah Dist.,10,حائل,Hail,منطقة حائل,27.474166,41.665365,35
10800010029,حي السويفلة,As Suwayfilah Dist.,10,حائل,Hail,منطقة حائل,27.555584,41.746703,9
10800010032,حي المصيف,Al Masif Dist.,10,حائل,Hail,منطقة حائل,27.584767,41.674478,6
10800010033,حي المنتزه الشرقي,Al Muntazah Ash Sharqi Dist.,10,حائل,Hail,منطقة حائل,27.547982,41.699502,4
10800010034,حي اللقيطة,Al Laqitah Dist.,10,حائل,Hail,منطقة حائل,27.645918,41.695055,7
10800010035,حي الوادي,Al Wadi Dist.,10,حائل,Hail,منطقة حائل,27.425585,41.587625,35
10800010036,حي الرصف,Ar Rasf Dist.,10,حائل,Hail,منطقة حائل,27.445119,41.612088,13
10800010038,حي ضاحية الملك فهد,Dahiyat King Fahd Dist,10,حائل,Hail,منطقة حائل,27.643542,41.768613,7
10800010044,حي قفار,Qfaar Dist.,10,حائل,Hail,منطقة حائل,27.400828,41.605164,34
10801228001,حي السلام,As Salam Dist.,1228,الشنان,Ash Shinan,منطقة حائل,27.199065,42.460027,26
10801228005,حي العزيزية,Al Aziziyah Dist.,1228,الشنان,Ash Shinan,منطقة حائل,27.208893,42.46904,3
10802370012,حي ج2,C2 Dist.,2370,بقعاء,Baq'a,منطقة حائل,27.927265,42.359224,3
10902213001,حي غرناطة الشرقي,Ghirnatah Eastern Dist.,2213,عرعر,Arar,منطقة الحدود الشمالية,31.003886,41.19149,16
10902213006,حي ضاحية الملك فهد,Dahiyat King Fahd Dist,2213,عرعر,Arar,منطقة الحدود الشمالية,30.924186,41.095998,3
10902213042,حي قرطبة,Qurtubah Dist.,2213,عرعر,Arar,منطقة الحدود الشمالية,30.998498,41.14815,3
10902213060,حي غرناطة الغربي,Ghirnatah Wesrtern Dist.,2213,عرعر,Arar,منطقة الحدود الشمالية,31.007902,41.171592,8
11000017004,حي الصفا,As Safa Dist.,17,جازان,Jazan,منطقة جازان,16.884039,42.566177,5
11000017007,حي المطار,Airport Dist.,17,جازان,Jazan,منطقة جازان,16.894995,42.570748,19
11000017008,حي الروابي,Ar Rawabi Dist.,17,جازان,Jazan,منطقة جازان,17.000397,42.633152,28
11000017009,حي الزهور,Az Zuhur Dist.,17,جازان,Jazan,منطقة جازان,16.892325,42.615862,20
11000017010,حي الشاطئ,Ash Shati Dist.,17,جازان,Jazan,منطقة جازان,16.922958,42.556526,76
11000017011,حي الروضة,Ar Rawdah Dist.,17,جازان,Jazan,منطقة جازان,16.920935,42.568068,61
11000017014,حي النور,An Nur Dist.,17,جازان,Jazan,منطقة جازان,16.937255,42.627584,10
11000017016,حي الجبل,Al Jabal Dist.,17,جازان,Jazan,منطقة جازان,16.880133,42.550643,3
11003525011,حي الروضة,Ar Rawdah Dist.,3525,ابو عريش,Abu Arish,منطقة جازان,16.960089,42.816768,8
11003525015,حي الصفا,As Safa Dist.,3525,ابو عريش,Abu Arish,منطقة جازان,16.977488,42.818153,3
11103417044,حي الفهد,Al Fahd Dist.,3417,نجران,Najran,منطقة نجران,17.573269,44.230106,4
11201542001,حي الشروق,Al Shorouk Dist.,1542,الباحة,Bahah,منطقة الباحة,20.085074,41.574998,3
11201542008,حي النزهة,An Nuzhah Dist.,1542,الباحة,Bahah,منطقة الباحة,20.014797,41.480684,3
11302268021,حي الرديفة والرافعية,Ar Radifah Wal Rafeiyah Dist.,2268,دومة الجندل,Dawmat Al Jandal,منطقة الجوف,29.807425,39.669305,3
