city,neighborhood,median_ppsqm,count,mean_ppsqm,ltype
الخفجي,السلام,2240.0,3,2313.8501291989664,sale
الخفجي,الشاطئ,754.0,14,3024.0558308429754,sale
الخفجي,العزيزية,1356.3992651561543,4,1759.9022866491523,sale
الخفجي,الملك فهد,1441.03176283748,6,1669.5105876124933,sale
الدرعية,الخالدية,10666.666666666666,13,10274.935076472537,sale
الدرعية,العاصمة,11904.761904761905,133,12172.023401945358,sale
الدرعية,الفيصلية,15000.0,12,16185.428631790912,sale
الدرعية,ظهرة العودة شرق,6000.0,8,7000.902744559165,sale
الدرعية,ظهرة العودة غرب,5000.2331002331,41,5430.336044752416,sale
الدلم,الخالدية,828.1573498964804,3,809.6001054561253,sale
الدلم,النهضة,1111.111111111111,13,1287.29106241754,sale
الدمام,احد,2982.4561403508774,56,14793.735240641461,sale
الدمام,الأثير,3446.7218897484554,14,3405.5490552944416,sale
الدمام,الأمانة,3424.6575342465753,107,9639.600187016731,sale
الدمام,الأنوار,2363.6363636363635,153,13603.237677181167,sale
الدمام,الإسكان الجنوبي,1200.2388059701493,32,1426.258795574019,sale
الدمام,الاسكان الشمالي,3836.9304556354914,19,11960.253142994578,sale
الدمام,الامير محمد بن سعود,3000.8913213448004,9,19817.45557609794,sale
الدمام,البادية,6172.83950617284,23,13148.4976443005,sale
الدمام,البديع,3311.2582781456954,5,34866.75165562914,sale
الدمام,الجامعيين,3315.217391304348,154,14014.416540288908,sale
الدمام,الجلوية,3084.2391304347825,20,3569.2716507378746,sale
الدمام,الجوهرة,3700.0,103,6239.233903222276,sale
الدمام,الحسام,4285.714285714285,41,4519.291071058618,sale
الدمام,الحمراء,3516.304347826087,10,3717.212716187064,sale
الدمام,الخالدية الجنوبية,7186.858316221766,9,6252.098328439433,sale
الدمام,الخالدية الشمالية,4500.0,3,4098.5561833019465,sale
الدمام,الخليج,4461.538461538462,19,4423.192216018801,sale
الدمام,الدانة,3644.927536231884,20,7744.930105130987,sale
الدمام,الدواسر,14428.627656782997,4,13704.109746758844,sale
الدمام,الراكة الشمالية,3451.776649746193,245,5914.885724534511,sale
الدمام,الربيع,6769.2307692307695,3,7487.179487179487,sale
الدمام,الروضة,3103.8993710691825,15,3392.1982734168555,sale
الدمام,الريان,4997.802197802198,10,14614.94378215161,sale
الدمام,الزهور,3371.4285714285716,92,11662.013328307814,sale
الدمام,السلام,3397.0588235294117,10,3273.6251468035207,sale
الدمام,السيف,2500.0,311,4003.311841005341,sale
الدمام,الشاطئ الشرقي,4232.804232804233,42,13665.934223906856,sale
الدمام,الشاطئ الغربي,4968.815844922039,58,10423.69426179451,sale
الدمام,الشعلة,2793.939393939394,562,5420.015602006021,sale
الدمام,الصفا,3602.8617710583153,12,3512.3251808657465,sale
الدمام,الصناعية,3944.7731755424065,54,5715.062458376515,sale
الدمام,الضباب,3125.0,23,2823.6471744519104,sale
الدمام,الطبيشي,1801.171003717472,5,2528.0808824369387,sale
الدمام,العدامة,6334.853915499077,16,5972.031085642533,sale
الدمام,العروبة,3751.395909251205,98,13060.531687618259,sale
الدمام,العزيزية,3800.0,12,5724.308060292974,sale
الدمام,العنود,3549.957782155924,8,4360.024870640195,sale
الدمام,الفردوس,3459.119496855346,91,8318.89616666263,sale
الدمام,الفرسان,2629.0630975143404,65,4463.394356712061,sale
الدمام,الفيحاء,2857.1428571428573,34,8595.82520706991,sale
الدمام,الفيصلية,4250.0,35,4186.395063543579,sale
الدمام,القادسية,3022.727272727273,38,6246.334533409596,sale
الدمام,القزاز,7657.657657657658,7,6934.929353352461,sale
الدمام,المحمدية,3571.4285714285716,9,4638.391841968166,sale
الدمام,المريكبات,2623.529411764706,12,3396.923243103947,sale
الدمام,المزروعية,3899.7517070142767,26,3572.650165871163,sale
الدمام,المطار,1500.8152173913045,28,6483.410052067309,sale
الدمام,المنار,3403.1413612565443,89,17706.729430318854,sale
الدمام,المنتزه,4635.761589403974,81,4792.238650592912,sale
الدمام,الناصرية,1957.3144573144573,8,2040.0751614471628,sale
الدمام,النخيل,2525.0498189676946,8,2526.2717183287814,sale
الدمام,الندى,3565.217391304348,101,9045.403378945537,sale
الدمام,النزهة,3315.217391304348,20,3845.630682306387,sale
الدمام,النهضة,5360.012857602057,36,5369.123928101553,sale
الدمام,النور,2980.1324503311257,210,7038.182687131704,sale
الدمام,النورس,3666.6666666666665,17,3676.6530600970536,sale
الدمام,الواحة,3104.054054054054,108,10304.09742097529,sale
الدمام,بدر,2934.782608695652,101,4365.68205709881,sale
الدمام,ضاحية الملك فهد,3507.2,298,17610.447944071737,sale
الدمام,طيبة,3900.0,194,19069.31531304483,sale
الدمام,غرناطة,2242.6470588235297,18,2407.2273576097105,sale
الدمام,قصر الخليج,4625.405990617106,140,4824.216669450773,sale
الدمام,مدينة العمال,2083.339285714286,23,7372.833191550171,sale
الدوادمي,الحرمين,1000.0,5,13527.49140893471,sale
الدوادمي,الخالدية,1116.6666666666667,7,1520.2969426600534,sale
الدوادمي,الريان,1985.1116625310174,5,31491.936633431957,sale
الدوادمي,السنبلة,1990.4458598726114,3,2125.4387998631014,sale
الدوادمي,حطين,1000.0,13,1031.4615384615386,sale
الرس,الاحتفالات,740.0,51,8030.243330123334,sale
الرس,الاندلس,864.0588235294117,12,1232.9559665842714,sale
الرس,الجريف,1971.6382387229846,4,2056.2743454770957,sale
الرس,الجندل,1247.1296296296296,6,1195.531308105935,sale
الرس,الحزم,826.0,11,1431.1759635911915,sale
الرس,الربوة,2209.9447513812156,9,12804.495786631522,sale
الرس,الزهرة,3414.6341463414633,5,2359.4434507678407,sale
الرس,الشفاء,1302.3741648106904,3,1975.6691552780019,sale
الرس,المطار,3124.180327868852,6,4478.738650965109,sale
الرياض,احد,3415.6378600823045,83,15739.343242589737,sale
الرياض,اشبيلية,7609.523809523809,152,7916.632044047276,sale
الرياض,الازدهار,8523.002421307505,40,9622.3643293074,sale
الرياض,الاندلس,6944.444444444444,95,7143.442732035615,sale
