region_id,region_ar,region_en,city_id,city_ar,city_en,district_id,district_ar,district_en,lat,lng,post_count
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080038,وسط المدينة,City Center,26.099394,43.963041,20
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080039,الريان,Ar Rayan Dist.,26.073843,43.97072,61
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080040,الفاخرية,Al Fakhriyah Dist.,26.076069,43.985863,39
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080044,السلام,As Salam Dist.,26.080759,43.952313,61
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080046,العونية,Al Awniyah Dist.,26.085554,43.935712,52
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080047,الحمراء,Al Hamra Dist.,26.028766,43.970518,24
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080048,الفيحاء,Al Fayha Dist.,26.045455,44.00482,10
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080051,المروج,Al Muruj Dist.,26.121802,44.012741,50
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080054,المنار,Al Manar Dist.,26.099241,44.020157,77
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080055,الاشرفية,Al Ashrafiyah Dist.,26.10439,44.007233,18
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080056,الخزامى,Al Khuzama Dist.,26.123796,43.98762,22
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080067,الوفاء,Al Wafa Dist.,26.074025,44.020138,43
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080069,الواحة,Al Wahah Dist.,26.077239,44.093022,16
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080071,الجلده,Al Jaldah Dist.,26.007801,43.9965,8
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080080,الوادي,Al Wadi Dist.,26.151252,43.977628,4
4,منطقة القصيم,Qassim,80,عنيزة,Unayzah,10400080083,المصيف,Al Masif Dist.,26.096465,43.954214,36
4,منطقة القصيم,Qassim,1999,عيون الجواء,Uyun Al Jawa',10401999005,النهضة,An Nahdah Dist.,26.481528,43.621848,12
4,منطقة القصيم,Qassim,1999,عيون الجواء,Uyun Al Jawa',10401999006,النزهة,An Nuzhah Dist.,26.48023,43.636812,5
4,منطقة القصيم,Qassim,2421,الرس,Ar Rass,10402421004,الاحتفالات,Al Ihtifalat Dist.,25.851555,43.47227,13
4,منطقة القصيم,Qassim,2421,الرس,Ar Rass,10402421007,الحزم,Al Hazm Dist.,25.867697,43.520859,10
4,منطقة القصيم,Qassim,2421,الرس,Ar Rass,10402421008,التعليم,At Talim Dist.,25.886533,43.560286,6
4,منطقة القصيم,Qassim,2421,الرس,Ar Rass,10402421009,الربوة,Ar Rabwah Dist.,25.8853,43.52991,7
4,منطقة القصيم,Qassim,2421,الرس,Ar Rass,10402421011,الشفاء,Ash Shifa Dist.,25.881642,43.516674,3
4,منطقة القصيم,Qassim,2421,الرس,Ar Rass,10402421012,الجندل,Al Jandal Dist.,25.894276,43.524654,5
4,منطقة القصيم,Qassim,2421,الرس,Ar Rass,10402421015,المطار,Al Matar Dist.,25.871187,43.497617,5
4,منطقة القصيم,Qassim,2421,الرس,Ar Rass,10402421016,الزهرة,Az Zahrah Dist.,25.872705,43.495545,3
4,منطقة القصيم,Qassim,2421,الرس,Ar Rass,10402421024,الجريف,Al Juraif Dist.,25.861018,43.524004,6
4,منطقة القصيم,Qassim,2421,الرس,Ar Rass,10402421038,الاندلس,Al Andalus Dist.,25.845148,43.512952,5
4,منطقة القصيم,Qassim,2448,المذنب,Al Midhnab,10402448002,الورود,Al Wurud Dist.,25.841844,44.233389,3
4,منطقة القصيم,Qassim,2467,رياض الخبراء,Riyad Al Khabra,10402467006,النزهة,An Nuzhah Dist.,26.070488,43.550464,8
4,منطقة القصيم,Qassim,2467,رياض الخبراء,Riyad Al Khabra,10402467011,القدس,Al Quds Dist.,26.054743,43.569975,7
4,منطقة القصيم,Qassim,2467,رياض الخبراء,Riyad Al Khabra,10402467013,الحزم,Al Hazm Dist.,26.039347,43.548036,10
4,منطقة القصيم,Qassim,2481,البدائع,Al Badai',10402481008,الاندلس,Al Andalus Dist.,25.978867,43.751162,6
4,منطقة القصيم,Qassim,2481,البدائع,Al Badai',10402481012,الاصفر,Al Asfar Dist.,25.975085,43.71525,5
4,منطقة القصيم,Qassim,2481,البدائع,Al Badai',10402481013,رامات,Ramat Dist.,25.955964,43.713402,6
4,منطقة القصيم,Qassim,2481,البدائع,Al Badai',10402481016,السلام,As Salam Dist.,25.990496,43.749071,3
4,منطقة القصيم,Qassim,2481,البدائع,Al Badai',10402481017,العبدلية,Al Abdaliyah Dist.,25.920142,43.667106,4
4,منطقة القصيم,Qassim,2630,البكيرية,Al Bukayriyah,10402630002,الزهرة,Az Zahrah Dist.,26.134627,43.654869,20
4,منطقة القصيم,Qassim,2630,البكيرية,Al Bukayriyah,10402630005,الخليج,Al Khalij Dist.,26.131768,43.667638,12
4,منطقة القصيم,Qassim,2630,البكيرية,Al Bukayriyah,10402630007,النهضة,An Nahdah Dist.,26.134146,43.671212,3
4,منطقة القصيم,Qassim,2630,البكيرية,Al Bukayriyah,10402630008,النخيل,Al Nakhil Dist.,26.184066,43.680749,4
4,منطقة القصيم,Qassim,2630,البكيرية,Al Bukayriyah,10402630012,القادسية,Al Qadisiyah Dist.,26.123864,43.605684,62
4,منطقة القصيم,Qassim,2630,البكيرية,Al Bukayriyah,10402630014,الريان,Ar Rayyan Dist.,26.168119,43.649633,4
4,منطقة القصيم,Qassim,2630,البكيرية,Al Bukayriyah,10402630015,الامل,Al Amal Dist.,26.150592,43.589715,94
4,منطقة القصيم,Qassim,2630,البكيرية,Al Bukayriyah,10402630016,الرياض,Ar Riyadh Dist.,26.135544,43.607364,16
4,منطقة القصيم,Qassim,2630,البكيرية,Al Bukayriyah,10402630017,الديرة,Al Dirah Dist.,26.147399,43.660559,30
4,منطقة القصيم,Qassim,2630,البكيرية,Al Bukayriyah,10402630019,الربوة,Ar Rabwah Dist.,26.174261,43.602067,60
4,منطقة القصيم,Qassim,2777,الشماسية,Ash Shimasiyah,10402777015,السلام,As Salam Dist.,26.294351,44.255605,6
4,منطقة القصيم,Qassim,2988,عقلة الصقور,Uqlat As Suqur,10402988006,الخليج,Al Khalij Dist.,25.836347,42.179196,4
4,منطقة القصيم,Qassim,2988,عقلة الصقور,Uqlat As Suqur,10402988011,الملك فهد,King Fahd Dist.,25.820964,42.184321,15
4,منطقة القصيم,Qassim,2988,عقلة الصقور,Uqlat As Suqur,10402988022,النهضة,An Nahdah Dist.,25.825386,42.210602,3
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013001,الخالدية الشمالية,Al Khalidiyah Ash Shamaliyah Dist.,26.426491,50.134836,9
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013002,الناصرية,An Nasriyah Dist.,26.424876,50.121518,7
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013005,الأثير,Al Athir Dist.,26.436265,50.058599,34
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013006,الجلوية,Al Jalawiyah Dist.,26.437068,50.071007,31
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013007,النخيل,Al Nakhil Dist.,26.440439,50.09013,14
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013008,القزاز,Al Qazaz Dist.,26.4342,50.091809,7
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013009,البادية,Al Badiyah Dist.,26.428505,50.091051,39
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013010,الدواسر,Ad Dawasir Dist.,26.446713,50.102165,9
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013011,العنود,Al Anud Dist.,26.443777,50.080169,51
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013012,الشاطئ الغربي,Ash Shati Al Gharbi Dist.,26.483878,50.122766,63
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013013,الضباب,Ad Dabab Dist.,26.426157,50.047187,46
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013014,المنار,Al Manar Dist.,26.375213,50.036124,145
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013015,النور,An Nur Dist.,26.429212,50.024557,217
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013016,السلام,As Salam Dist.,26.454318,50.104237,57
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013017,الزهور,Az Zuhur Dist.,26.45342,50.086172,121
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013018,المريكبات,Al Muraikabat Dist.,26.418682,50.096493,10
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013019,النهضة,An Nahdah Dist.,26.374842,50.143489,36
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013020,ضاحية الملك فهد,Dahiyat Al Malik Fahd Dist.,26.41922,49.99222,514
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013021,السيف,As Saif Dist.,26.39084,50.210239,662
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013022,الصناعية,As Sinaiyah Dist.,26.448988,50.029557,8
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013023,احد,Uhud Dist.,26.41483,50.039635,55
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013024,بدر,Badr Dist.,26.40281,50.024933,113
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013025,الخليج,Al Khalij Dist.,26.446028,50.090164,30
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013026,الروضة,Ar Rawdah Dist.,26.400661,50.081096,36
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013027,طيبة,Taibah Dist.,26.358104,50.053225,185
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013028,الجامعيين,Al Jamiyin Dist.,26.385942,50.098649,118
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013029,الريان,Ar Rayyan Dist.,26.407437,50.09763,10
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013030,القادسية,Al Qadisiyah Dist.,26.41613,50.071014,18
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013031,غرناطة,Ghirnatah Dist.,26.425485,50.080475,23
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013032,العدامة,Al Adamah Dist.,26.434222,50.100866,30
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013033,الامير محمد بن سعود,Prince Muhammed Ibn Saud Dist.,26.430717,50.114839,17
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013034,الطبيشي,At Tubayshi Dist.,26.43467,50.121957,12
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013035,المزروعية,Al Mazruiyah Dist.,26.442297,50.124712,39
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013036,الصفا,As Safa Dist.,26.389426,50.180972,3
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013037,المنتزه,Al Muntazah Dist.,26.378513,50.126043,106
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013038,النزهة,An Nuzhah Dist.,26.393323,50.107172,20
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013039,الفردوس,Al Firdaws Dist.,26.37827,50.117636,62
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013040,قصر الخليج,Qasr Al Khalij Dist.,26.359923,50.139956,23
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013043,الخضرية,Al Kuthriah Dist.,26.44569,50.053774,8
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013044,مدينة العمال,Madinat Al Ummal Dist.,26.42517,50.109082,24
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013045,العمامرة,Al Amamrah Dist.,26.444526,50.111902,5
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013046,البديع,Al Badi Dist.,26.447988,50.114099,11
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013047,الشاطئ الشرقي,Ash Shati Ash Sharqi Dist.,26.472215,50.130204,79
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013048,الفيحاء,Al Fayha Dist.,26.43746,50.040883,23
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013050,الراكة الشمالية,Ar Rakah Ash Shamaliyah Dist.,26.371031,50.189517,67
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013051,النورس,An Nawras Dist.,26.411867,50.185735,24
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013052,الفيصلية,Al Faisaliyah Dist.,26.386571,50.0599,103
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013056,الربيع,Ar Rabie Dist.,26.441156,50.116261,8
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013057,الحمراء,Al Hamra Dist.,26.467839,50.092639,21
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013059,الجوهرة,Al Jawharah Dist.,26.4661,50.07911,121
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013061,الدانة,Ad Danah Dist.,26.466385,50.045515,3
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013062,المحمدية,Al Muhammadiyah Dist.,26.459909,50.05666,13
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013063,العزيزية,Al Aziziyah Dist.,26.458294,50.071469,27
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013064,الواحة,Al Wahah Dist.,26.385269,50.088427,150
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013069,الحسام,Al Hussam Dist.,26.388054,50.172971,49
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013072,الخالدية الجنوبية,Al Khalidiyah Al Janubiyah Dist.,26.416276,50.161233,19
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013073,الشعلة,Ash Shulah Dist.,26.343113,50.063945,768
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013074,الأنوار,Al Anwar Dist.,26.370499,49.998875,18
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013078,المطار,Al Matar Dist.,26.373981,49.941937,29
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013079,الأمانة,Al Amanah Dist.,26.38713,49.968288,62
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013080,الفرسان,Al Fursan Dist.,26.356258,49.961204,76
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013082,الندى,An Nada Dist.,26.375914,50.0785,71
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013085,الإسكان الجنوبي,Al Iskan Al Janubi Dist.,26.319429,49.996955,19
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013086,العروبة,Al Urubah Dist.,26.335964,50.006001,115
5,المنطقة الشرقية,Eastern Province,13,الدمام,Dammam,10500013087,الاسكان الشمالي,Al Iskan Northren Dist.,26.356662,49.980993,3
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031001,التحلية,At Tahliyah Dist.,26.189348,50.193606,125
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031002,ابن سيناء,Ibn Sina Dist.,26.241477,50.200879,6
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031003,الحزام الاخضر,Al Hizam Al Akhdar Dist.,26.305909,50.19567,28
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031004,صناعية الثقبة,Sinaiyah Ath Thuqbah Dist.,26.25626,50.200988,8
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031005,التعاون,At Taawun Dist.,26.217535,50.18677,36
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031006,الراكة الجنوبية,Ar Rakah Al Janubiyah Dist.,26.35326,50.201103,78
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031008,مدينة العمال,Madinat Al Ummal Dist.,26.295637,50.203624,44
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031009,العقربية,Al Aqrabiyah Dist.,26.291488,50.192981,45
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031010,الخبر الجنوبية,Al Khubar Al Janubiyah Dist.,26.271974,50.210233,59
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031011,الروابي,Ar Rawabi Dist.,26.331279,50.208851,37
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031012,اليرموك,Al Yarmok Dist.,26.312861,50.221964,10
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031013,قرطبة,Qurtubah Dist.,26.345733,50.183241,32
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031014,الجوهرة,Al Jawharah Dist.,26.324894,50.191768,14
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031015,الحزام الذهبي,Al Hizam Adh Dhahabi Dist.,26.314954,50.201338,18
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031016,الاندلس,Al Andalus Dist.,26.320837,50.186621,13
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031018,البندرية,Al Bandariyah Dist.,26.305971,50.214044,58
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031020,الثقبة,Ath Thuqbah Dist.,26.276016,50.191145,111
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031021,العليا,Al Olaya Dist.,26.296694,50.176451,122
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031022,الاسكان,Al Iskan Dist.,26.258249,50.21216,4
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031023,الحمراء,Al Hamra Dist.,26.226936,50.201927,871
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031024,الجسر,Al Jisr Dist.,26.211462,50.206748,61
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031025,الخزامى,Al Khuzama Dist.,26.212474,50.194053,92
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031027,البحر,Al Bahar Dist.,26.358583,50.227364,297
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031028,الكورنيش,Al Kurnaish Dist.,26.317825,50.221985,27
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031029,صناعية الفوازية,Sinaiyah Al Fawaziyah Dist.,26.238944,50.213851,10
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031031,الخور,Al Khawr Dist.,26.228653,50.217731,48
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031033,البحيرة,Al Buhayrah Dist.,26.193392,50.179433,114
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031034,الشراع,Ash Sheraa Dist.,26.163038,50.149621,258
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031035,الكوثر,Al Kawthar Dist.,26.146869,50.119618,88
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031036,الرجاء,Ar Raja Dist.,26.163076,50.118557,25
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031037,الصواري,As Sawari Dist.,26.186115,50.152183,257
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031038,العقيق,Al Aqiq Dist.,26.099299,50.14602,148
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031039,المها,Al Maha Dist.,26.194299,50.125732,13
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031040,الامواج,Al Amwaj Dist.,26.138487,50.142798,254
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031041,اللؤلؤ,Al Lulu Dist.,26.119208,50.14374,262
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031042,المرجان,Al Murjan Dist.,26.114086,50.121109,26
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047005,التلال,At Talal Dist.,28.445858,45.93642,8
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047006,الشفاء,Ash Shifa Dist.,28.250183,45.925934,14
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047007,الوادي,Al Wadi Dist.,28.358868,45.970785,7
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047008,البلدية,Al Baladiyah Dist.,28.426966,45.984378,4
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047010,العزيزية,Al Aziziyah Dist.,28.451643,45.967131,4
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047011,الفيحاء,Al Fayha Dist.,28.45491,46.013454,3
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047014,المحمدية,Al Muhammadiyah Dist.,28.38165,45.975194,10
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047015,الخالدية,Al Khalidiyah Dist.,28.42133,45.956128,4
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047019,قرطبة,Qurtubah Dist.,28.300543,45.958916,6
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047020,الروضة,Ar Rawdah Dist.,28.454314,46.051274,3
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047021,السليمانية,As Sulimaniyah Dist.,28.39974,45.93614,10
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047022,الفيصلية,Al Faisaliyah Dist.,28.395165,45.957938,6
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047025,اليرموك,Al Yarmuk Dist.,28.280437,45.953429,15
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047026,الريان,Ar Rayan Dist.,28.348355,45.95823,12
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047032,غرناطة,Ghirnatah Dist.,28.273465,45.940947,8
5,المنطقة الشرقية,Eastern Province,55,القيصومة,Al Qaysumah,10500055005,الشفاء,Ash Shifa Dist.,28.286227,46.118427,3
5,المنطقة الشرقية,Eastern Province,67,القطيف,Al Qatif,10500067028,الخزامى,Al Khuzama Dist.,26.565523,50.015532,4
5,المنطقة الشرقية,Eastern Province,67,القطيف,Al Qatif,10500067033,المدارس,Al Madaris Dist.,26.578855,50.054803,3
5,المنطقة الشرقية,Eastern Province,67,القطيف,Al Qatif,10500067052,باب الشمال,Bab Madinah Ash Shamal Dist.,26.560448,50.002192,3
5,المنطقة الشرقية,Eastern Province,67,القطيف,Al Qatif,10500067058,الزهراء,Az Zahra Dist.,26.603146,50.011344,14
5,المنطقة الشرقية,Eastern Province,89,قرية العليا,Qaryat Al 'Ulya,10500089004,غرناطة,Ghirnatah Dist.,27.554569,47.679793,3
5,المنطقة الشرقية,Eastern Province,89,قرية العليا,Qaryat Al 'Ulya,10500089009,قرطبة,Qurtubah Dist.,27.545268,47.721753,3
5,المنطقة الشرقية,Eastern Province,89,قرية العليا,Qaryat Al 'Ulya,10500089013,السلام,As Salam Dist.,27.55381,47.681781,3
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113001,المرقاب,Al Merqab Dist.,26.999836,49.648797,6
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113002,طيبة,Tebah Dist.,26.987735,49.654005,9
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113004,الروضة,Al Rawdah Dist.,26.96163,49.670231,15
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113005,الضباب,Al Dabab Dist.,27.021842,49.629154,10
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113008,الدانة,Al Dana Dist.,27.011261,49.651294,3
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113012,البستان,Al Bustan Dist.,26.99141,49.644086,5
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113016,غرناطة,Ghirnatah Dist.,26.879172,49.759063,26
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113019,البحر,Al Bahar Dist.,26.919866,49.72099,15
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113021,الحمراء,Al Hamra Dist.,26.927847,49.724238,38
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113023,العزيزية,Al Aziziyah Dist.,26.845264,49.802868,124
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113024,قرطبة,Cordoba Dist.,26.863667,49.782048,39
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113034,الفيحاء,Al Fayha Dist.,27.115177,49.547215,3
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113037,دارين,Darin Dist.,27.171242,49.576835,4
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113044,القدس,Al Quds Dist.,27.1301,49.543388,3
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113045,جلمودة,Jalmudah Dist.,27.173187,49.529754,20
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113046,المطرفية,Al Matrafiyah Dist.,27.102579,49.517164,4
5,المنطقة الشرقية,Eastern Province,115,النعيرية,An Nu'ayriyah,10500115004,الربيع,Ar Rabie Dist.,27.480607,48.517643,23
5,المنطقة الشرقية,Eastern Province,115,النعيرية,An Nu'ayriyah,10500115007,الخليج,Al Khalij Dist.,27.468626,48.525538,12
5,المنطقة الشرقية,Eastern Province,115,النعيرية,An Nu'ayriyah,10500115008,المحمدية,Al Muhammadiyah Dist.,27.471399,48.475449,3
5,المنطقة الشرقية,Eastern Province,115,النعيرية,An Nu'ayriyah,10500115009,الفيصلية,Al Faisaliyah Dist.,27.482018,48.469791,8
5,المنطقة الشرقية,Eastern Province,243,بقيق,Buqayq,10500243009,المطار,Al Matar Dist.,25.927448,49.656932,10
5,المنطقة الشرقية,Eastern Province,2038,العيون,Al Uyun,10502038022,الرابية,Ar Rabiyah Dist.,25.577137,49.5571,5
5,المنطقة الشرقية,Eastern Province,2464,الخفجي,Al Khafji,10502464001,السلام,As Salam Dist.,28.38707,48.449625,4
5,المنطقة الشرقية,Eastern Province,2464,الخفجي,Al Khafji,10502464005,الشاطئ,Ash Shati Dist.,28.470327,48.487423,3
5,المنطقة الشرقية,Eastern Province,2464,الخفجي,Al Khafji,10502464006,الروضة,Ar Rawdah Dist.,28.399374,48.460815,5
5,المنطقة الشرقية,Eastern Province,2464,الخفجي,Al Khafji,10502464008,الخزامى,Al Khuzama Dist.,28.453694,48.481987,3
5,المنطقة الشرقية,Eastern Province,2464,الخفجي,Al Khafji,10502464010,العزيزية,Al Aziziyah Dist.,28.458494,48.491381,4
