city,neighborhood,median_ppsqm,count,mean_ppsqm,ltype
الطائف,حي الاخباب,2825.6733021077284,8,3029.268630480166,sale
الطائف,حي الرحبة,2344.9499892182394,6,2265.4925433263948,sale
الظهران,-,4577.967565492755,20,4347.319894394526,sale
الظهران,غير محدد,4697.986577181208,95,4241.8904003600155,sale
العسيله,-,2727.2727272727275,23,2757.507204651644,sale
العسيله,العسيله,2727.2727272727275,25,2564.866615903537,sale
العسيله منطقة جازان,-,2125.506072874494,5,1933.832010604439,sale
العمارية منطقة الرياض,مزارع وادى العماريه,2000.0,11,1980.6101280787611,sale
العماريه,غير محدد,1998.1036031540075,16,1767.4840266177162,sale
الفواره,غير محدد,826.6007667205272,6,798.7801057220195,sale
القرين,القرين,1000.4038109230742,6,1000.5615626429659,sale
القطيف,الحزم,3994.433198380567,8,3897.0181864918704,sale
القطيف,الزهراء,4691.304347826087,14,4531.743064165678,sale
القطيف,الكوثر,5200.0,5,6268.07832724859,sale
القطيف,المصيف,1254.0849673202615,8,4982.628952869027,sale
القطيف,النابية,2999.8689956331878,5,2712.2379066764506,sale
القطيف,النهضة,4285.714285714285,5,3935.353535353535,sale
القطيف,غير محدد,3757.2265779678464,12,4146.60929009189,sale
القنفذه,الشاطئ 1,707.0,7,1360.9571748915096,sale
القنفذه,الشاطئ 2,617.5,10,1123.22999000125,sale
القويعيه,1029 مخطط رقم,628.8355718355718,6,1012.8076244742912,sale
القويعيه,1051 مخطط رقم,361.0,7,437.48542999289265,sale
المجمعه,الأمير سلطان بن عبدالعزيز,1000.0,29,1724.0736428322634,sale
المجمعه,الأندلس,1567.195652173913,6,1496.5208466931726,sale
المجمعه,الجامعيين,1125.0,8,1935.5581758019061,sale
المجمعه,الروضة,577.4285714285714,25,859.6929677902524,sale
المجمعه,المستقبل,741.0,22,1570.5562808581417,sale
المجمعه,الملك عبدالله,2285.714285714286,7,2778.662131519274,sale
المجمعه,الملك فهد,1250.0,7,1957.8317692658422,sale
المجمعه,الياسمين,754.0,18,901.9607726005576,sale
المدينة المنورة,-,1601.18006993007,10,2001.9820224182608,sale
المدينة المنورة,أبو سدر,1000.0,6,1350.0,sale
المدينة المنورة,أبو مرخة,1210.0,5,1257.8971458885942,sale
المدينة المنورة,ابيار الماشي,562.3140186915888,7,815.1320738179305,sale
المدينة المنورة,الاسكان,4100.926553672316,11,4057.3877765690427,sale
المدينة المنورة,الاناهي,2040.1822555905578,8,2639.398947356286,sale
المدينة المنورة,الجابرة,3390.652557319224,6,3365.201430428744,sale
المدينة المنورة,الجصة,1300.0,10,1569.7004166786844,sale
المدينة المنورة,الخالدية,3700.167572463768,7,5071.753659100903,sale
المدينة المنورة,الخضراء,1154.0499155027585,14,1685.7774929902141,sale
المدينة المنورة,الدفاع,3404.8323471400395,18,3378.896693542889,sale
المدينة المنورة,الرانوناء,3326.5765765765764,24,3364.2350785466583,sale
المدينة المنورة,الزهرة,1318.1225806451612,9,2105.6783628021203,sale
المدينة المنورة,السد,3000.0,7,3240.9011382732,sale
المدينة المنورة,السكب,2934.044233807267,30,2391.158127180744,sale
المدينة المنورة,السكة الحديد,1613.6202115478036,8,2047.495077545556,sale
المدينة المنورة,السلام,1760.0,7,2392.325727176536,sale
المدينة المنورة,الصناعية,783.5,10,1547.9417347468575,sale
المدينة المنورة,العاقول,1500.0,12,2031.735113067297,sale
المدينة المنورة,العريض,4392.058124174373,12,3945.562929395708,sale
المدينة المنورة,العزيزية,1741.9354838709678,15,2195.9485031484237,sale
المدينة المنورة,القبلتين,3413.590443686007,5,3580.3937644128773,sale
المدينة المنورة,القصواء,3125.0,9,3044.69029932589,sale
المدينة المنورة,المدينة الصناعية,1100.0,7,1901.919413919414,sale
المدينة المنورة,الملك فهد,2501.8334771354616,23,2965.534191269874,sale
المدينة المنورة,بني بياضة,3920.0,9,3413.5834935876273,sale
المدينة المنورة,بني حارثة,3779.904306220096,5,6353.329872981537,sale
المدينة المنورة,حي الشافية,1200.0,5,1247.2222672064777,sale
المدينة المنورة,حي المطار,1691.7726856095326,6,1708.3389054339175,sale
المدينة المنورة,ذو الحليفة,1959.87084148728,5,2006.4960673085486,sale
المدينة المنورة,شظاة,2600.0,6,2665.8403909949575,sale
المدينة المنورة,شوران,2545.7916666666665,21,2906.6568803069467,sale
المدينة المنورة,طيبة,1427.477544465972,8,2190.514799099791,sale
المدينة المنورة,عين الخيف,2153.204237503371,20,2622.391311966478,sale
المدينة المنورة,كتانة,1202.7950693374423,5,1903.5241628275785,sale
المدينة المنورة,مذينب,4261.8162004260685,36,4416.473104733512,sale
المدينة المنورة,نبلاء,2000.0,31,3008.3966583981282,sale
المدينة المنورة,وادي البطان,1793.3962264150944,8,1773.535584289389,sale
المدينة المنورة,ورقان,1310.7142857142858,6,1550.515185021377,sale
المدينه المنوره,أبو مرخة,1200.0,19,1295.1559178716598,sale
المدينه المنوره,أبوكبير,1500.4421768707482,19,2511.566958094281,sale
المدينه المنوره,ابيار الماشي,466.83333333333337,34,532.9885061547394,sale
المدينه المنوره,الأصيفرين,3808.008982035928,8,4761.586413322217,sale
المدينه المنوره,الإسكان,4414.835164835165,12,4677.609416622894,sale
المدينه المنوره,الاناهي,5000.0,42,4049.745654403975,sale
